OrderNumber,WarehouseCode,Order Date,Ship Date,Category,Sales Channel,CurrencyCode,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Sales,Quantity,Discount,Profit
SO - 0009650,WARE-UHY1004,18-06-2016,20-06-2016,Office Supplies,Online,USD,13,17,190,13,453.6,3,0.2,90.72
SO - 0009651,WARE-NMK1003,03-05-2015,06-05-2015,Office Supplies,Online,USD,7,46,82,7,13.848,3,0.2,5.193
SO - 0009652,WARE-UHY1004,10-11-2015,14-11-2015,Office Supplies,Online,USD,11,39,214,10,577.584,6,0.2,43.3188
SO - 0009653,WARE-PUJ1005,30-05-2015,03-06-2015,Technology,Wholesale,USD,23,29,275,41,151.96,4,0,36.4704
SO - 0009654,WARE-MKL1006,22-09-2016,27-09-2016,Furniture,In-Store,USD,12,22,168,29,68.432,7,0.2,8.554
SO - 0009655,WARE-NBV1002,28-11-2015,02-12-2015,Furniture,In-Store,USD,25,37,332,37,71.12,5,0.2,9.779
SO - 0009656,WARE-NMK1003,28-11-2015,02-12-2015,Office Supplies,Online,USD,22,9,104,35,3.008,2,0.2,0.564
SO - 0009657,WARE-PUJ1005,03-12-2015,05-12-2015,Office Supplies,Online,USD,21,3,245,19,184.66,7,0,84.9436
SO - 0009658,WARE-UHY1004,17-10-2014,19-10-2014,Furniture,In-Store,USD,23,13,327,45,5.312,2,0.6,-1.5936
SO - 0009659,WARE-NBV1002,03-05-2016,05-05-2016,Technology,Wholesale,USD,20,38,104,8,132.52,5,0.2,34.7865
SO - 0009660,WARE-NMK1003,03-05-2016,05-05-2016,Office Supplies,Online,USD,23,48,136,29,195.64,5,0.2,-44.019
SO - 0009661,WARE-NMK1003,03-05-2016,05-05-2016,Furniture,In-Store,USD,16,18,6,46,51.968,2,0.2,10.3936
SO - 0009662,WARE-PUJ1005,03-05-2016,05-05-2016,Technology,Wholesale,USD,25,35,109,45,431.976,3,0.2,-75.5958
SO - 0009663,WARE-PUJ1005,03-05-2016,05-05-2016,Technology,Wholesale,USD,1,40,362,6,224.937,3,0.7,-164.9538
SO - 0009664,WARE-NMK1003,03-05-2016,05-05-2016,Office Supplies,Online,USD,12,2,280,45,6,2,0.2,2.1
SO - 0009665,WARE-MKL1006,01-06-2015,08-06-2015,Office Supplies,Online,USD,8,40,214,21,11.76,2,0,5.7624
SO - 0009666,WARE-NMK1003,31-03-2014,31-03-2014,Furniture,In-Store,USD,7,25,223,7,1125.488,7,0.2,98.4802
SO - 0009667,WARE-MKL1006,31-03-2014,31-03-2014,Office Supplies,Online,USD,12,11,99,46,12.645,5,0.7,-10.116
SO - 0009668,WARE-NMK1003,31-03-2014,31-03-2014,Office Supplies,Online,USD,28,31,187,20,4.032,2,0.2,1.0584
SO - 0009669,WARE-PUJ1005,05-07-2017,07-07-2017,Technology,Wholesale,USD,15,46,292,14,79.96,4,0,22.3888
SO - 0009670,WARE-NMK1003,24-09-2015,24-09-2015,Office Supplies,Online,USD,21,48,315,8,6.732,6,0.7,-4.488
SO - 0009671,WARE-XYS1001,24-09-2015,24-09-2015,Office Supplies,Online,USD,20,33,35,26,33.568,2,0.2,1.6784
SO - 0009672,WARE-PUJ1005,24-09-2015,24-09-2015,Office Supplies,Online,USD,2,1,199,2,15.84,2,0.2,5.544
SO - 0009673,WARE-UHY1004,24-09-2015,24-09-2015,Office Supplies,Online,USD,19,34,153,34,24.424,1,0.2,7.9378
SO - 0009674,WARE-PUJ1005,24-09-2015,24-09-2015,Office Supplies,Online,USD,16,49,27,20,17.12,5,0.2,1.926
SO - 0009675,WARE-PUJ1005,13-08-2015,13-08-2015,Furniture,In-Store,USD,15,1,166,23,31.56,3,0,10.4148
SO - 0009676,WARE-PUJ1005,26-05-2015,28-05-2015,Furniture,In-Store,USD,25,48,257,20,105.686,1,0.3,-28.6862
SO - 0009677,WARE-MKL1006,26-05-2015,28-05-2015,Technology,Wholesale,USD,16,4,184,5,399.54,2,0.4,-79.908
SO - 0009678,WARE-XYS1001,26-05-2015,28-05-2015,Furniture,In-Store,USD,25,15,150,39,104.93,5,0.3,-4.497
SO - 0009679,WARE-PUJ1005,14-09-2017,16-09-2017,Technology,Wholesale,USD,22,30,347,36,1079.85,3,0,323.955
SO - 0009680,WARE-NBV1002,14-09-2017,16-09-2017,Office Supplies,Online,USD,23,41,362,15,70.98,1,0,3.549
SO - 0009681,WARE-NMK1003,14-09-2017,16-09-2017,Office Supplies,Online,USD,5,3,218,28,29.95,5,0,8.6855
SO - 0009682,WARE-XYS1001,14-09-2017,16-09-2017,Furniture,In-Store,USD,12,3,196,1,589.41,5,0.1,-6.549
SO - 0009683,WARE-MKL1006,07-06-2016,11-06-2016,Office Supplies,Online,USD,17,29,226,17,9.648,6,0.2,3.4974
SO - 0009684,WARE-MKL1006,25-06-2017,27-06-2017,Furniture,In-Store,USD,10,16,33,10,400.784,1,0.2,-5.0098
SO - 0009685,WARE-NMK1003,26-08-2017,27-08-2017,Office Supplies,Online,USD,16,21,68,2,53.72,4,0,13.9672
SO - 0009686,WARE-NMK1003,26-08-2016,28-08-2016,Office Supplies,Online,USD,11,26,105,26,31.008,1,0.2,11.2404
SO - 0009687,WARE-NMK1003,18-11-2016,18-11-2016,Office Supplies,Online,USD,17,37,7,20,61.12,5,0.2,22.156
SO - 0009688,WARE-NBV1002,17-04-2017,22-04-2017,Office Supplies,Online,USD,28,23,57,16,195.136,4,0.2,-43.9056
SO - 0009689,WARE-NBV1002,23-07-2017,28-07-2017,Office Supplies,Online,USD,7,17,155,4,121.536,4,0.2,15.192
SO - 0009690,WARE-XYS1001,11-05-2014,15-05-2014,Office Supplies,Online,USD,23,4,202,26,17.472,3,0.2,5.6784
SO - 0009691,WARE-UHY1004,11-05-2014,15-05-2014,Office Supplies,Online,USD,1,21,205,19,104.58,9,0.8,-172.557
SO - 0009692,WARE-UHY1004,28-07-2016,01-08-2016,Furniture,In-Store,USD,23,29,287,38,24.7,5,0.6,-9.88
SO - 0009693,WARE-PUJ1005,28-07-2016,01-08-2016,Furniture,In-Store,USD,20,39,16,27,302.72,5,0.6,-378.4
SO - 0009694,WARE-XYS1001,14-09-2017,19-09-2017,Office Supplies,Online,USD,25,30,149,22,8.56,2,0,3.852
SO - 0009695,WARE-NBV1002,14-09-2017,19-09-2017,Office Supplies,Online,USD,18,33,22,31,11.56,2,0,5.6644
SO - 0009696,WARE-UHY1004,24-01-2017,29-01-2017,Office Supplies,Online,USD,20,41,115,10,25.86,3,0,6.7236
SO - 0009697,WARE-NMK1003,24-01-2017,29-01-2017,Office Supplies,Online,USD,3,21,222,11,276.784,2,0.2,89.9548
SO - 0009698,WARE-NMK1003,24-01-2017,29-01-2017,Technology,Wholesale,USD,20,40,190,14,110.352,3,0.2,8.2764
SO - 0009699,WARE-PUJ1005,19-09-2015,23-09-2015,Furniture,In-Store,USD,12,37,219,7,60.84,3,0,19.4688
SO - 0009700,WARE-NMK1003,14-04-2015,18-04-2015,Office Supplies,Online,USD,19,35,121,6,35.208,1,0.2,2.6406
SO - 0009701,WARE-MKL1006,08-05-2017,11-05-2017,Office Supplies,Online,USD,8,37,334,23,41.472,8,0.2,14.5152
SO - 0009702,WARE-NMK1003,04-09-2016,09-09-2016,Office Supplies,Online,USD,7,10,283,34,239.5,5,0,114.96
SO - 0009703,WARE-PUJ1005,19-05-2014,22-05-2014,Office Supplies,Online,USD,26,39,212,25,34.2,5,0,9.234
SO - 0009704,WARE-PUJ1005,17-06-2016,23-06-2016,Furniture,In-Store,USD,10,4,159,11,376.866,3,0.4,-213.5574
SO - 0009705,WARE-UHY1004,02-11-2015,05-11-2015,Office Supplies,Online,USD,3,13,269,31,197.72,4,0,55.3616
SO - 0009706,WARE-NMK1003,04-11-2017,09-11-2017,Technology,Wholesale,USD,13,48,60,40,70.72,4,0.2,-6.188
SO - 0009707,WARE-UHY1004,04-11-2017,09-11-2017,Office Supplies,Online,USD,11,41,22,16,194.352,3,0.2,-43.7292
SO - 0009708,WARE-UHY1004,05-12-2017,08-12-2017,Office Supplies,Online,USD,25,11,90,21,21.6,6,0,9.936
SO - 0009709,WARE-UHY1004,05-12-2017,08-12-2017,Office Supplies,Online,USD,27,10,279,18,11.07,3,0,5.2029
SO - 0009710,WARE-XYS1001,16-05-2016,19-05-2016,Furniture,In-Store,USD,25,12,350,45,282.84,4,0,19.7988
SO - 0009711,WARE-PUJ1005,16-05-2016,19-05-2016,Office Supplies,Online,USD,17,47,127,26,27.72,9,0,13.3056
SO - 0009712,WARE-XYS1001,24-10-2017,30-10-2017,Office Supplies,Online,USD,1,13,252,17,11.68,4,0,5.256
SO - 0009713,WARE-XYS1001,18-09-2016,22-09-2016,Technology,Wholesale,USD,11,13,291,5,239.984,2,0.2,23.9984
SO - 0009714,WARE-NMK1003,11-11-2014,13-11-2014,Office Supplies,Online,USD,7,36,14,28,22.98,1,0,6.894
SO - 0009715,WARE-NMK1003,11-11-2014,13-11-2014,Technology,Wholesale,USD,21,34,292,19,102.13,7,0,15.3195
SO - 0009716,WARE-NMK1003,11-11-2014,13-11-2014,Office Supplies,Online,USD,11,39,178,46,2033.584,2,0.2,762.594
SO - 0009717,WARE-PUJ1005,22-08-2016,29-08-2016,Office Supplies,Online,USD,10,38,76,9,5.76,2,0,1.6704
SO - 0009718,WARE-XYS1001,16-11-2017,21-11-2017,Technology,Wholesale,USD,6,9,280,46,899.982,3,0.4,74.9985
SO - 0009719,WARE-MKL1006,16-11-2017,21-11-2017,Office Supplies,Online,USD,4,9,299,47,86.352,3,0.2,5.397
SO - 0009720,WARE-NMK1003,16-11-2017,21-11-2017,Technology,Wholesale,USD,10,33,261,13,139.96,5,0.2,-1.7495
SO - 0009721,WARE-XYS1001,26-09-2014,30-09-2014,Office Supplies,Online,USD,23,21,17,38,16.704,6,0.2,1.2528
SO - 0009722,WARE-PUJ1005,26-09-2014,30-09-2014,Technology,Wholesale,USD,10,21,152,40,3.152,2,0.2,0.4728
SO - 0009723,WARE-XYS1001,26-09-2014,30-09-2014,Office Supplies,Online,USD,4,36,317,39,32.896,4,0.2,11.1024
SO - 0009724,WARE-XYS1001,29-06-2017,30-06-2017,Office Supplies,Online,USD,8,17,291,32,21.392,2,0.8,-54.5496
SO - 0009725,WARE-UHY1004,29-06-2017,30-06-2017,Furniture,In-Store,USD,9,32,138,6,307.314,3,0.3,-39.5118
SO - 0009726,WARE-NMK1003,29-06-2017,30-06-2017,Furniture,In-Store,USD,5,11,354,25,409.9992,3,0.32,-96.4704
SO - 0009727,WARE-PUJ1005,23-09-2017,25-09-2017,Office Supplies,Online,USD,9,10,320,6,9.248,2,0.2,3.3524
SO - 0009728,WARE-NBV1002,23-11-2014,27-11-2014,Office Supplies,Online,USD,8,30,21,3,14.67,3,0,6.7482
SO - 0009729,WARE-NBV1002,13-01-2014,18-01-2014,Office Supplies,Online,USD,5,5,349,20,37.408,7,0.2,13.0928
SO - 0009730,WARE-NMK1003,13-01-2014,18-01-2014,Office Supplies,Online,USD,14,23,134,24,3.438,2,0.7,-2.5212
SO - 0009731,WARE-UHY1004,31-05-2016,06-06-2016,Office Supplies,Online,USD,25,46,193,33,7.152,3,0.2,2.3244
SO - 0009732,WARE-UHY1004,31-05-2016,06-06-2016,Technology,Wholesale,USD,2,14,282,1,179.7,6,0,88.053
SO - 0009733,WARE-XYS1001,13-02-2017,17-02-2017,Office Supplies,Online,USD,7,40,20,35,90.64,8,0,38.9752
SO - 0009734,WARE-MKL1006,14-10-2014,17-10-2014,Technology,Wholesale,USD,24,19,218,15,177,3,0,30.09
SO - 0009735,WARE-NMK1003,14-10-2014,17-10-2014,Office Supplies,Online,USD,4,15,173,13,79.45,7,0,22.246
SO - 0009736,WARE-NMK1003,14-10-2014,17-10-2014,Furniture,In-Store,USD,18,46,110,24,1628.82,9,0,260.6112
SO - 0009737,WARE-XYS1001,18-11-2014,25-11-2014,Furniture,In-Store,USD,7,32,229,46,137.54,2,0,55.016
SO - 0009738,WARE-PUJ1005,18-11-2014,25-11-2014,Furniture,In-Store,USD,9,32,238,36,730.2,4,0,94.926
SO - 0009739,WARE-NMK1003,12-11-2017,15-11-2017,Office Supplies,Online,USD,20,22,97,37,11.56,2,0,5.6644
SO - 0009740,WARE-NMK1003,28-01-2015,31-01-2015,Furniture,In-Store,USD,8,5,103,32,4297.644,13,0.4,-1862.3124
SO - 0009741,WARE-MKL1006,07-03-2014,12-03-2014,Office Supplies,Online,USD,8,29,305,23,20.65,5,0,9.499
SO - 0009742,WARE-NMK1003,07-03-2014,12-03-2014,Office Supplies,Online,USD,13,35,303,14,204.9,5,0,0
SO - 0009743,WARE-UHY1004,07-03-2014,12-03-2014,Furniture,In-Store,USD,19,46,217,7,436.704,6,0.2,21.8352
SO - 0009744,WARE-XYS1001,07-03-2014,12-03-2014,Furniture,In-Store,USD,17,42,362,46,481.568,2,0.2,54.1764
SO - 0009745,WARE-PUJ1005,08-06-2017,13-06-2017,Technology,Wholesale,USD,26,2,335,40,89.544,7,0.2,12.3123
SO - 0009746,WARE-NMK1003,08-06-2017,13-06-2017,Office Supplies,Online,USD,22,28,84,38,35.168,2,0.2,-8.3524
SO - 0009747,WARE-NMK1003,08-06-2017,13-06-2017,Office Supplies,Online,USD,7,46,256,1,72.588,2,0.7,-48.392
SO - 0009748,WARE-NMK1003,19-11-2014,24-11-2014,Office Supplies,Online,USD,12,22,360,17,221.16,4,0,57.5016
SO - 0009749,WARE-XYS1001,19-11-2014,24-11-2014,Technology,Wholesale,USD,4,34,90,40,281.97,3,0,78.9516
SO - 0009750,WARE-PUJ1005,26-11-2016,30-11-2016,Furniture,In-Store,USD,9,26,196,25,3406.664,8,0.15,160.3136
SO - 0009751,WARE-NBV1002,26-11-2016,30-11-2016,Office Supplies,Online,USD,7,26,40,2,37.17,9,0,10.4076
SO - 0009752,WARE-NBV1002,26-11-2016,30-11-2016,Office Supplies,Online,USD,24,24,367,3,64.96,2,0,19.488
SO - 0009753,WARE-NMK1003,26-11-2016,30-11-2016,Furniture,In-Store,USD,25,18,249,34,595.38,6,0,297.69
SO - 0009754,WARE-NMK1003,23-01-2017,27-01-2017,Technology,Wholesale,USD,11,21,6,11,95.984,2,0.2,11.998
SO - 0009755,WARE-PUJ1005,23-01-2017,27-01-2017,Office Supplies,Online,USD,15,14,212,8,4.938,2,0.7,-3.6212
SO - 0009756,WARE-XYS1001,22-09-2014,29-09-2014,Furniture,In-Store,USD,23,3,37,11,97.44,3,0,35.0784
SO - 0009757,WARE-NMK1003,22-09-2014,29-09-2014,Office Supplies,Online,USD,17,13,38,35,3.984,1,0.2,1.3944
SO - 0009758,WARE-PUJ1005,22-09-2014,29-09-2014,Office Supplies,Online,USD,18,49,294,33,13.04,4,0,5.7376
SO - 0009759,WARE-UHY1004,22-09-2014,29-09-2014,Furniture,In-Store,USD,24,4,105,16,579.528,4,0.1,83.7096
SO - 0009760,WARE-PUJ1005,26-03-2014,30-03-2014,Office Supplies,Online,USD,23,20,17,8,18.75,5,0,9
SO - 0009761,WARE-NMK1003,06-06-2016,11-06-2016,Technology,Wholesale,USD,4,19,109,44,3023.928,9,0.2,226.7946
SO - 0009762,WARE-XYS1001,06-06-2016,11-06-2016,Technology,Wholesale,USD,16,25,141,22,26.96,2,0,3.7744
SO - 0009763,WARE-UHY1004,06-06-2016,11-06-2016,Technology,Wholesale,USD,19,8,111,16,477.6,3,0.2,161.19
SO - 0009764,WARE-NMK1003,31-08-2017,05-09-2017,Office Supplies,Online,USD,23,24,349,25,193.95,3,0,9.6975
SO - 0009765,WARE-UHY1004,07-12-2015,07-12-2015,Office Supplies,Online,USD,27,13,360,4,12.96,2,0,6.2208
SO - 0009766,WARE-NMK1003,16-11-2017,20-11-2017,Furniture,In-Store,USD,24,32,148,33,119.94,3,0,23.988
SO - 0009767,WARE-UHY1004,16-11-2017,20-11-2017,Furniture,In-Store,USD,19,28,103,45,12.42,3,0,4.4712
SO - 0009768,WARE-NBV1002,23-04-2016,27-04-2016,Office Supplies,Online,USD,13,8,59,45,18.088,7,0.2,6.5569
SO - 0009769,WARE-MKL1006,23-04-2016,27-04-2016,Office Supplies,Online,USD,14,47,60,1,71.97,3,0,35.985
SO - 0009770,WARE-NMK1003,02-04-2017,06-04-2017,Office Supplies,Online,USD,11,33,238,20,14.94,3,0,6.8724
SO - 0009771,WARE-PUJ1005,13-08-2015,15-08-2015,Office Supplies,Online,USD,3,26,151,21,64.68,7,0.2,8.085
SO - 0009772,WARE-NBV1002,13-11-2017,19-11-2017,Technology,Wholesale,USD,13,20,152,44,22,5,0.2,1.375
SO - 0009773,WARE-NMK1003,23-12-2016,28-12-2016,Office Supplies,Online,USD,20,6,262,8,7.968,2,0.2,2.6892
SO - 0009774,WARE-XYS1001,23-12-2016,28-12-2016,Technology,Wholesale,USD,5,40,120,46,1499.97,5,0.4,-374.9925
SO - 0009775,WARE-PUJ1005,22-07-2014,24-07-2014,Office Supplies,Online,USD,18,23,233,46,26.632,1,0.2,1.3316
SO - 0009776,WARE-PUJ1005,06-05-2016,10-05-2016,Furniture,In-Store,USD,13,38,77,39,41.6,4,0,14.144
SO - 0009777,WARE-NMK1003,28-11-2014,03-12-2014,Office Supplies,Online,USD,4,30,69,11,64.02,6,0,29.4492
SO - 0009778,WARE-NMK1003,18-04-2016,23-04-2016,Office Supplies,Online,USD,23,42,215,37,6.99,3,0,2.0271
SO - 0009779,WARE-NMK1003,18-04-2016,23-04-2016,Office Supplies,Online,USD,9,1,30,35,6.84,1,0,1.8468
SO - 0009780,WARE-XYS1001,27-12-2015,31-12-2015,Office Supplies,Online,USD,25,11,169,10,323.1,2,0,61.389
SO - 0009781,WARE-UHY1004,27-12-2015,31-12-2015,Technology,Wholesale,USD,24,4,333,14,668.16,9,0.2,75.168
SO - 0009782,WARE-MKL1006,13-12-2017,18-12-2017,Office Supplies,Online,USD,28,6,96,10,8.64,3,0,4.2336
SO - 0009783,WARE-XYS1001,13-12-2017,18-12-2017,Office Supplies,Online,USD,24,17,289,45,38.88,6,0,18.6624
SO - 0009784,WARE-PUJ1005,13-12-2017,18-12-2017,Furniture,In-Store,USD,3,7,140,22,201.04,8,0,54.2808
SO - 0009785,WARE-XYS1001,13-12-2017,18-12-2017,Office Supplies,Online,USD,1,1,107,1,12.96,2,0,6.3504
SO - 0009786,WARE-MKL1006,02-01-2017,04-01-2017,Technology,Wholesale,USD,11,27,338,35,16.59,1,0,5.8065
SO - 0009787,WARE-MKL1006,30-05-2017,03-06-2017,Office Supplies,Online,USD,5,33,232,15,35.1,6,0,10.179
SO - 0009788,WARE-UHY1004,30-09-2017,06-10-2017,Office Supplies,Online,USD,26,28,231,28,11.646,9,0.8,-17.469
SO - 0009789,WARE-UHY1004,20-06-2017,27-06-2017,Office Supplies,Online,USD,13,42,158,11,32.4,5,0,15.552
SO - 0009790,WARE-NBV1002,20-06-2017,27-06-2017,Technology,Wholesale,USD,18,5,36,29,503.96,4,0,125.99
SO - 0009791,WARE-NBV1002,04-04-2017,05-04-2017,Office Supplies,Online,USD,3,10,206,28,7.04,4,0,2.0416
SO - 0009792,WARE-MKL1006,13-11-2015,17-11-2015,Furniture,In-Store,USD,10,34,255,15,613.9992,3,0.32,-18.0588
SO - 0009793,WARE-UHY1004,28-08-2015,02-09-2015,Office Supplies,Online,USD,14,23,336,27,470.36,11,0,122.2936
SO - 0009794,WARE-PUJ1005,24-09-2017,28-09-2017,Office Supplies,Online,USD,20,18,307,15,31.08,6,0,15.2292
SO - 0009795,WARE-XYS1001,24-09-2017,28-09-2017,Office Supplies,Online,USD,15,8,9,28,7.3,2,0,2.19
SO - 0009796,WARE-XYS1001,11-12-2016,14-12-2016,Office Supplies,Online,USD,13,36,200,18,73.536,4,0.2,9.192
SO - 0009797,WARE-NMK1003,10-06-2014,15-06-2014,Office Supplies,Online,USD,6,47,337,30,491.55,5,0,240.8595
SO - 0009798,WARE-XYS1001,11-03-2016,11-03-2016,Furniture,In-Store,USD,15,27,158,31,30.336,4,0.2,9.48
SO - 0009799,WARE-NMK1003,15-12-2017,19-12-2017,Office Supplies,Online,USD,13,5,249,8,22.83,3,0,10.7301
SO - 0009800,WARE-MKL1006,15-12-2017,19-12-2017,Office Supplies,Online,USD,20,38,185,5,54.32,4,0,16.296
SO - 0009801,WARE-NMK1003,15-12-2017,19-12-2017,Technology,Wholesale,USD,20,21,189,10,196.776,3,0.2,14.7582
SO - 0009802,WARE-UHY1004,30-10-2016,04-11-2016,Office Supplies,Online,USD,22,24,170,43,3.62,2,0,1.1946
SO - 0009803,WARE-PUJ1005,31-07-2017,04-08-2017,Office Supplies,Online,USD,21,25,130,37,11.54,1,0,5.5392
SO - 0009804,WARE-XYS1001,31-07-2017,04-08-2017,Office Supplies,Online,USD,5,11,149,15,849.95,5,0,390.977
SO - 0009805,WARE-PUJ1005,31-07-2017,04-08-2017,Office Supplies,Online,USD,24,17,99,33,11.01,3,0,5.3949
SO - 0009806,WARE-PUJ1005,19-10-2017,23-10-2017,Office Supplies,Online,USD,27,5,21,17,39.624,3,0.2,13.8684
SO - 0009807,WARE-NBV1002,21-10-2016,27-10-2016,Furniture,In-Store,USD,18,30,90,1,242.136,3,0.2,12.1068
SO - 0009808,WARE-XYS1001,21-10-2016,27-10-2016,Office Supplies,Online,USD,14,9,360,15,12.39,3,0,5.6994
SO - 0009809,WARE-UHY1004,21-10-2016,27-10-2016,Furniture,In-Store,USD,4,47,23,47,19.96,2,0,5.5888
SO - 0009810,WARE-XYS1001,21-10-2016,27-10-2016,Office Supplies,Online,USD,20,5,144,40,340.92,3,0,3.4092
SO - 0009811,WARE-UHY1004,05-11-2014,10-11-2014,Furniture,In-Store,USD,28,23,134,23,273.568,2,0.2,-34.196
SO - 0009812,WARE-NMK1003,05-11-2014,10-11-2014,Office Supplies,Online,USD,20,14,180,11,13.194,2,0.7,-8.796
SO - 0009813,WARE-MKL1006,05-11-2014,10-11-2014,Office Supplies,Online,USD,20,44,58,23,1080.096,6,0.2,-94.5084
SO - 0009814,WARE-NBV1002,05-11-2014,10-11-2014,Technology,Wholesale,USD,12,38,175,43,51.56,5,0.2,-6.445
SO - 0009815,WARE-NMK1003,05-11-2014,10-11-2014,Technology,Wholesale,USD,14,14,95,1,58.416,2,0.2,16.7946
SO - 0009816,WARE-UHY1004,07-11-2016,12-11-2016,Office Supplies,Online,USD,13,34,231,31,57.584,2,0.2,20.1544
SO - 0009817,WARE-NMK1003,12-08-2016,14-08-2016,Office Supplies,Online,USD,1,13,199,11,37.312,4,0.2,2.7984
SO - 0009818,WARE-NMK1003,30-05-2016,31-05-2016,Technology,Wholesale,USD,2,5,58,39,79.96,5,0.2,7.996
SO - 0009819,WARE-XYS1001,30-05-2016,31-05-2016,Technology,Wholesale,USD,2,2,345,3,223.96,5,0.2,11.198
SO - 0009820,WARE-XYS1001,12-11-2017,14-11-2017,Office Supplies,Online,USD,13,17,241,20,221.024,2,0.2,-55.256
SO - 0009821,WARE-MKL1006,22-09-2016,26-09-2016,Furniture,In-Store,USD,6,40,186,27,18.96,2,0,7.584
SO - 0009822,WARE-PUJ1005,16-02-2016,20-02-2016,Furniture,In-Store,USD,7,15,144,8,326.646,3,0.1,39.9234
SO - 0009823,WARE-NMK1003,16-02-2016,20-02-2016,Technology,Wholesale,USD,20,12,40,11,89.97,3,0,39.5868
SO - 0009824,WARE-NMK1003,22-12-2014,26-12-2014,Office Supplies,Online,USD,6,25,288,32,296.712,13,0.2,100.1403
SO - 0009825,WARE-NMK1003,05-12-2015,11-12-2015,Office Supplies,Online,USD,2,13,169,40,12.224,2,0.2,4.4312
SO - 0009826,WARE-PUJ1005,17-09-2017,20-09-2017,Technology,Wholesale,USD,15,18,277,21,89.97,3,0,37.7874
SO - 0009827,WARE-NMK1003,02-12-2017,04-12-2017,Office Supplies,Online,USD,16,3,219,12,286.86,7,0,80.3208
SO - 0009828,WARE-UHY1004,02-12-2017,04-12-2017,Technology,Wholesale,USD,26,25,306,11,979.95,5,0,284.1855
SO - 0009829,WARE-NMK1003,02-12-2017,04-12-2017,Office Supplies,Online,USD,8,11,7,22,4.36,2,0,0.1744
SO - 0009830,WARE-NMK1003,29-09-2014,04-10-2014,Office Supplies,Online,USD,28,44,78,4,10.048,2,0.2,3.14
SO - 0009831,WARE-NMK1003,29-09-2014,04-10-2014,Office Supplies,Online,USD,3,30,28,9,807.75,5,0,153.4725
SO - 0009832,WARE-NBV1002,14-11-2017,19-11-2017,Office Supplies,Online,USD,22,38,39,6,34.24,8,0,9.9296
SO - 0009833,WARE-XYS1001,20-08-2014,25-08-2014,Furniture,In-Store,USD,19,47,122,2,500.24,13,0,145.0696
SO - 0009834,WARE-PUJ1005,20-08-2014,25-08-2014,Office Supplies,Online,USD,4,17,48,32,20.12,2,0,9.2552
SO - 0009835,WARE-PUJ1005,20-08-2014,25-08-2014,Office Supplies,Online,USD,18,28,1,30,896.99,1,0,421.5853
SO - 0009836,WARE-NMK1003,19-11-2014,22-11-2014,Office Supplies,Online,USD,8,5,198,23,5.88,1,0.2,1.9845
SO - 0009837,WARE-NMK1003,29-06-2015,03-07-2015,Technology,Wholesale,USD,1,32,242,5,269.98,2,0,72.8946
SO - 0009838,WARE-MKL1006,16-03-2017,21-03-2017,Office Supplies,Online,USD,27,21,200,14,310.12,2,0,80.6312
SO - 0009839,WARE-UHY1004,16-03-2017,21-03-2017,Office Supplies,Online,USD,5,49,304,25,70.464,6,0.2,22.9008
SO - 0009840,WARE-NMK1003,16-03-2017,21-03-2017,Office Supplies,Online,USD,2,6,31,27,19.68,5,0.2,6.888
SO - 0009841,WARE-PUJ1005,16-03-2017,21-03-2017,Office Supplies,Online,USD,19,47,71,33,140.67,3,0,54.8613
SO - 0009842,WARE-NMK1003,08-11-2015,12-11-2015,Furniture,In-Store,USD,4,32,250,18,4404.9,5,0,1013.127
SO - 0009843,WARE-XYS1001,28-11-2017,02-12-2017,Office Supplies,Online,USD,10,18,167,2,62.65,5,0,29.4455
SO - 0009844,WARE-MKL1006,16-06-2016,22-06-2016,Office Supplies,Online,USD,22,8,132,4,9.45,3,0,4.536
SO - 0009845,WARE-NMK1003,21-01-2017,25-01-2017,Office Supplies,Online,USD,1,24,56,21,268.576,4,0.2,90.6444
SO - 0009846,WARE-PUJ1005,24-11-2017,24-11-2017,Furniture,In-Store,USD,21,11,259,26,364.08,2,0.2,9.102
SO - 0009847,WARE-UHY1004,24-11-2017,24-11-2017,Furniture,In-Store,USD,20,50,341,25,71.088,2,0.2,-1.7772
SO - 0009848,WARE-NMK1003,11-11-2014,15-11-2014,Furniture,In-Store,USD,10,7,195,37,10.984,2,0.6,-7.9634
SO - 0009849,WARE-MKL1006,11-11-2014,15-11-2014,Furniture,In-Store,USD,19,2,33,40,797.944,4,0.3,-56.996
SO - 0009850,WARE-NMK1003,04-03-2016,08-03-2016,Technology,Wholesale,USD,2,18,279,41,159.98,2,0,57.5928
SO - 0009851,WARE-NMK1003,11-10-2016,15-10-2016,Office Supplies,Online,USD,7,28,148,9,5.344,2,0.2,0.668
SO - 0009852,WARE-NBV1002,11-10-2016,15-10-2016,Office Supplies,Online,USD,11,47,170,17,27.72,3,0.2,3.465
SO - 0009853,WARE-PUJ1005,01-07-2016,02-07-2016,Office Supplies,Online,USD,3,27,181,38,2.496,1,0.2,0.9048
SO - 0009854,WARE-PUJ1005,27-03-2017,29-03-2017,Office Supplies,Online,USD,19,21,77,12,8.26,2,0,3.7996
SO - 0009855,WARE-XYS1001,27-03-2017,29-03-2017,Office Supplies,Online,USD,3,43,122,23,17.76,2,0,8.88
SO - 0009856,WARE-MKL1006,27-03-2017,29-03-2017,Office Supplies,Online,USD,24,42,36,18,332.94,3,0,9.9882
